"CustomerID","PersonID","Territory","StoreID"
23059,13136,Northwest,
29014,6550,Northwest,
12979,8640,Northwest,
19002,12015,Northwest,
14116,19214,Northwest,
24779,11201,Northwest,
11265,11905,Northwest,
13055,14485,Northwest,
16797,15419,Northwest,
20121,6968,Northwest,
28816,3482,Northwest,
20197,11747,Northwest,
11960,7462,Northwest,
13173,14165,Northwest,
14575,11379,Northwest,
21624,7805,Northwest,
24788,12561,Northwest,
14380,8408,Northwest,
26493,14462,Northwest,
23370,7325,Northwest,
26551,17100,Northwest,
12115,20254,Northwest,
14905,16988,Northwest,
20748,3095,Northwest,
21692,8627,Northwest,
24509,19551,Northwest,
13991,5210,Northwest,
15976,16092,Northwest,
11301,17545,Northwest,
11667,4154,Northwest,
17413,3170,Northwest,
28060,4176,Northwest,
12973,14868,Northwest,
13070,11884,Northwest,
14021,8466,Northwest,
17456,12816,Northwest,
18517,12891,Northwest,
18545,4723,Northwest,
20782,17313,Northwest,
21605,17544,Northwest,
29248,17699,Northwest,
11167,19844,Northwest,
14872,3867,Northwest,
27235,6179,Northwest,
13234,17286,Northwest,
18383,2708,Northwest,
18980,10453,Northwest,
27250,7586,Northwest,
13372,15726,Northwest,
28222,5035,Northwest,
16894,12073,Northwest,
18497,3904,Northwest,
24452,19141,Northwest,
15528,14578,Northwest,
17530,14284,Northwest,
17589,7940,Northwest,
25903,11649,Northwest,
24741,7182,Northwest,
16359,8472,Northwest,
21161,11666,Northwest,
21321,12435,Northwest,
27073,2866,Northwest,
27116,7677,Northwest,
29212,7248,Northwest,
11812,18898,Northwest,
14393,15868,Northwest,
18082,15270,Northwest,
21804,9194,Northwest,
19152,17730,Northwest,
18393,7649,Northwest,
22007,10476,Northwest,
28861,10740,Northwest,
11819,5679,Northwest,
21714,8321,Northwest,
15569,20686,Northwest,
17485,4148,Northwest,
21141,12678,Northwest,
14610,19041,Northwest,
18427,6631,Northwest,
14121,4344,Northwest,
16757,8495,Northwest,
21938,10891,Northwest,
23889,16459,Northwest,
20313,13363,Northwest,
25378,10177,Northwest,
13177,3542,Northwest,
18104,3585,Northwest,
20464,20716,Northwest,
23490,18987,Northwest,
13064,4522,Northwest,
13895,2461,Northwest,
14438,3357,Northwest,
13488,2406,Northwest,
13946,5387,Northwest,
29029,13813,Northwest,
29147,9554,Northwest,
29164,20476,Northwest,
17135,4594,Northwest,
23667,2864,Northwest,
24762,12036,Northwest,
13063,12078,Northwest,
16373,9172,Northwest,
21495,6365,Northwest,
22327,5433,Northwest,
28232,13310,Northwest,
19637,13740,Northwest,
21639,18607,Northwest,
22888,12190,Northwest,
24313,3573,Northwest,
29174,4592,Northwest,
11173,12474,Northwest,
17349,8887,Northwest,
20733,8666,Northwest,
25077,3781,Northwest,
26256,20129,Northwest,
17612,9802,Northwest,
23024,11855,Northwest,
23260,13213,Northwest,
27466,3925,Northwest,
12184,15914,Northwest,
19543,14325,Northwest,
20743,8600,Northwest,
26528,17708,Northwest,
28276,11382,Northwest,
11514,13483,Northwest,
15937,11330,Northwest,
22245,16605,Northwest,
24319,18201,Northwest,
25039,12020,Northwest,
11883,12286,Northwest,
13368,5739,Northwest,
21612,13163,Northwest,
26491,8985,Northwest,
28004,9377,Northwest,
20409,10999,Northwest,
23062,2686,Northwest,
18689,4073,Northwest,
19713,20647,Northwest,
26642,9285,Northwest,
17273,14490,Northwest,
17465,9482,Northwest,
23142,4835,Northwest,
23211,9836,Northwest,
14579,5428,Northwest,
22255,19890,Northwest,
26174,16747,Northwest,
26556,14687,Northwest,
27735,8057,Northwest,
28634,16467,Northwest,
28821,4160,Northwest,
13272,9844,Northwest,
23001,6998,Northwest,
23265,8354,Northwest,
11321,8078,Northwest,
21585,8264,Northwest,
29329,4283,Northwest,
16776,4483,Northwest,
24290,8740,Northwest,
28633,8570,Northwest,
15892,15543,Northwest,
20025,15015,Northwest,
13322,12674,Northwest,
15959,17803,Northwest,
16960,8278,Northwest,
23037,13909,Northwest,
11838,18096,Northwest,
14503,19276,Northwest,
25079,7367,Northwest,
11696,9743,Northwest,
13910,7523,Northwest,
14856,10571,Northwest,
22783,16812,Northwest,
23046,15535,Northwest,
26087,12556,Northwest,
27279,7908,Northwest,
13897,12961,Northwest,
14449,6450,Northwest,
29268,4618,Northwest,
16013,4378,Northwest,
18787,7302,Northwest,
19733,7868,Northwest,
19891,20448,Northwest,
25180,7454,Northwest,
11280,15746,Northwest,
14028,19666,Northwest,
23895,19967,Northwest,
26553,12713,Northwest,
17425,6252,Northwest,
11735,2858,Northwest,
17162,19744,Northwest,
21285,8888,Northwest,
24949,14875,Northwest,
12108,17664,Northwest,
15869,10741,Northwest,
15940,5202,Northwest,
20507,18779,Northwest,
25003,12888,Northwest,
18757,7867,Northwest,
24725,10402,Northwest,
11206,13604,Northwest,
17356,9292,Northwest,
21623,5614,Northwest,
23379,8492,Northwest,
14727,3682,Northwest,
15888,3006,Northwest,
15269,10480,Northwest,
11800,10319,Northwest,
15311,18391,Northwest,
14624,11595,Northwest,
23514,20245,Northwest,
15421,17543,Northwest,
23151,18720,Northwest,
23202,8049,Northwest,
23785,12151,Northwest,
25855,6982,Northwest,
13394,18852,Northwest,
14352,7344,Northwest,
17041,5594,Northwest,
21319,17775,Northwest,
26010,9710,Northwest,
28578,9057,Northwest,
18084,3534,Northwest,
24497,3944,Northwest,
13337,3709,Northwest,
24676,4045,Northwest,
29215,12795,Northwest,
12769,5723,Northwest,
16913,13836,Northwest,
17269,5816,Northwest,
21396,11697,Northwest,
16374,3744,Northwest,
16989,19505,Northwest,
19717,3726,Northwest,
22159,18132,Northwest,
22549,7494,Northwest,
29017,5844,Northwest,
18810,19160,Northwest,
11663,4296,Northwest,
17603,3670,Northwest,
17620,7272,Northwest,
27416,15349,Northwest,
18853,8276,Northwest,
25336,15507,Northwest,
27444,11978,Northwest,
13053,17955,Northwest,
26168,4763,Northwest,
12958,9703,Northwest,
18234,7636,Northwest,
24766,18163,Northwest,
18404,19808,Northwest,
20431,20469,Northwest,
21576,6720,Northwest,
25063,18480,Northwest,
28286,20099,Northwest,
14111,18732,Northwest,
15851,12144,Northwest,
16886,12916,Northwest,
20210,3118,Northwest,
23298,17244,Northwest,
11779,12475,Northwest,
16893,14835,Northwest,
20474,3742,Northwest,
13086,4197,Northwest,
14367,10224,Northwest,
15546,6143,Northwest,
14588,18275,Northwest,
19737,8324,Northwest,
28991,14904,Northwest,
23178,15348,Northwest,
24758,10302,Northwest,
27465,4323,Northwest,
12448,3163,Northwest,
20388,18758,Northwest,
21900,17358,Northwest,
20378,5988,Northwest,
22113,10833,Northwest,
26719,13014,Northwest,
12888,7853,Northwest,
14869,20537,Northwest,
23199,6924,Northwest,
27652,13570,Northwest,
17274,9956,Northwest,
22300,20598,Northwest,
18940,15054,Northwest,
23861,20524,Northwest,
26609,3947,Northwest,
26053,18234,Northwest,
15298,10990,Northwest,
18371,3470,Northwest,
19813,10056,Northwest,
21395,7111,Northwest,
28667,4914,Northwest,
28122,17090,Northwest,
20352,7346,Northwest,
13414,4075,Northwest,
19132,6714,Northwest,
25863,10553,Northwest,
28361,11954,Northwest,
23458,9361,Canada,
11200,5409,Canada,
14458,5173,Canada,
16103,10693,Canada,
11820,10662,Canada,
16247,12176,Canada,
18759,4989,Canada,
11142,13742,Canada,
16011,3231,Canada,
16876,4830,Canada,
16848,12099,Canada,
21939,15949,Canada,
24731,16532,Canada,
14282,11739,Canada,
21306,5331,Canada,
28121,11066,Canada,
16219,14223,Canada,
26802,14273,Canada,
26377,7525,Canada,
28080,2412,Canada,
21349,14196,Canada,
23306,19888,Canada,
20519,12852,Canada,
24625,3651,Canada,
16021,9524,Canada,
16243,3248,Canada,
29027,18712,Canada,
25371,14994,Canada,
27602,3821,Canada,
28195,15827,Canada,
13096,6431,Canada,
12902,20335,Canada,
14904,13149,Canada,
21620,7939,Canada,
13751,8900,Canada,
25328,19737,Canada,
12017,6671,Canada,
13197,10798,Canada,
20665,15597,Canada,
26077,15795,Canada,
25335,3842,Canada,
23048,2577,Canada,
24665,8704,Canada,
25331,17621,Canada,
15567,8331,Canada,
13343,8113,Canada,
15468,19571,Canada,
16009,18847,Canada,
19826,6696,Canada,
23253,8752,Canada,
26040,7452,Canada,
21238,16942,Canada,
29137,17572,Canada,
13762,13295,Canada,
13270,16237,Canada,
13711,16482,Canada,
24637,5953,Canada,
25061,20409,Canada,
16128,20036,Canada,
17656,11506,Canada,
21813,4458,Canada,
23449,14436,Canada,
25892,3100,Canada,
14338,11265,Canada,
26503,14387,Canada,
27921,2884,Canada,
18972,6716,Canada,
25173,9492,Canada,
22349,15303,Canada,
11784,16021,Canada,
15859,3943,Canada,
26683,8099,Canada,
19987,12141,Canada,
26496,6846,Canada,
24778,16244,Canada,
24763,3886,Canada,
28778,9065,Canada,
24431,3921,Canada,
16133,6969,Canada,
28798,16139,Canada,
18051,6772,Canada,
25991,7725,Canada,
27550,15045,Canada,
12060,18889,Canada,
26269,11582,Canada,
29213,4696,Canada,
26049,18162,Canada,
26730,19681,Canada,
28656,15125,Canada,
20479,18887,Canada,
22714,7161,Canada,
23803,18290,Canada,
15996,12986,Canada,
28027,20087,Canada,
18882,13485,Canada,
26279,9525,Canada,
28836,3695,Canada,
24493,13946,Canada,
19709,18187,Canada,
22728,7721,Canada,
20736,2780,Canada,
18986,15943,Canada,
27436,8349,Canada,
16678,14576,Canada,
26640,5050,Canada,
25196,5522,Canada,
28640,15501,Canada,
23362,19004,Canada,
20756,13853,Canada,
26643,17952,Canada,
19399,18599,Canada,
13206,13003,Canada,
23819,7410,Canada,
28848,6617,Canada,
14641,16060,Canada,
28992,10188,Canada,
17387,12927,Canada,
13988,4088,Canada,
15251,17467,Canada,
19220,9530,Canada,
12089,14716,Canada,
26488,11069,Canada,
27633,13804,Canada,
14893,3368,Canada,
28648,18508,Canada,
11078,15039,Canada,
11276,15449,Canada,
14091,17758,Canada,
13231,7099,Canada,
19546,16185,Canada,
26180,6415,Canada,
12880,5464,Canada,
15340,7175,Canada,
21252,5470,Canada,
24332,12057,Canada,
18571,6333,Canada,
12158,16081,Canada,
24729,15094,Canada,
18971,3762,Canada,
20498,4131,Canada,
26716,11665,Canada,
12447,13273,Canada,
19123,19559,Canada,
11262,20532,Canada,
13909,7359,Canada,
22748,16108,Canada,
24220,15674,Canada,
26073,10253,Canada,
11827,10364,Canada,
27043,15128,Canada,
11176,15994,Canada,
11693,3220,Canada,
13941,7215,Canada,
14885,11055,Canada,
23892,19309,Canada,
25433,7050,Canada,
19989,17957,Canada,
21295,18077,Canada,
28332,6561,Canada,
12061,14130,Canada,
19526,8426,Canada,
12969,4553,Canada,
29231,7203,Canada,
12451,3677,Canada,
13708,20491,Canada,
29229,14850,Canada,
13878,14496,Canada,
20096,6437,Canada,
23591,6601,Canada,
19872,7831,Canada,
28602,20761,Canada,
11724,16417,Canada,
27061,10154,Canada,
19757,10960,Canada,
11520,9228,Canada,
18641,17516,Canada,
16910,6575,Canada,
17619,11564,Canada,
22182,9795,Canada,
26682,13808,Canada,
18686,6448,Canada,
28165,8909,Canada,
15993,13145,Canada,
19997,6095,Canada,
24832,11191,Canada,
18122,6613,Canada,
26630,7404,Canada,
19870,17626,Canada,
17579,5216,Canada,
21354,20672,Canada,
25883,16419,Canada,
27656,5857,Canada,
11835,5912,Canada,
11922,17604,Canada,
26699,19246,Canada,
21745,7487,Canada,
25104,9776,Canada,
11711,18668,Canada,
14626,14478,Canada,
27242,6068,Canada,
13217,13346,Canada,
17450,5992,Canada,
22217,6958,Canada,
22998,19053,Canada,
26789,15319,Canada,
27384,5288,Canada,
28668,4053,Canada,
16855,3105,Canada,
27028,12486,Canada,
20312,18021,Canada,
20035,3835,Canada,
24489,8811,Canada,
24947,16096,Canada,
26321,14979,Canada,
12944,5683,Canada,
20764,18108,Canada,
19001,3838,Canada,
25287,8069,Canada,
13418,14807,Canada,
29282,12148,Canada,
11712,9076,Canada,
27075,5364,Canada,
12903,1723,Canada,
15906,11156,Canada,
18841,9747,Canada,
23057,8465,Canada,
17509,8317,Canada,
22895,5063,Canada,
26572,3531,Canada,
21251,18707,Canada,
21921,4289,Canada,
22363,7844,Canada,
27734,17261,Canada,
28581,9433,Canada,
23350,11270,Canada,
27027,11098,Canada,
21490,14290,Canada,
18674,7502,Canada,
28157,15687,Canada,
17037,2623,Canada,
17655,9534,Canada,
25393,14819,Canada,
14041,8739,Canada,
15850,19739,Canada,
25885,3203,Canada,
14611,8363,Canada,
16791,5199,Canada,
25911,2793,Canada,
28631,16126,Canada,
13290,16175,Canada,
22332,7172,Canada,
14605,7912,Canada,
16870,9233,Canada,
25864,12070,Canada,
11984,16188,Canada,
17116,16669,Canada,
13732,12051,Canada,
14370,18804,Canada,
23114,6792,Canada,
27403,6951,Canada,
27998,17890,Canada,
15868,5581,Canada,
22252,7932,Canada,
20086,13536,Canada,
21655,7035,Canada,
15760,14030,Canada,
13936,17812,Canada,
11723,5637,Canada,
12936,15003,Canada,
28254,7950,Canada,
27298,20508,Canada,
21690,12377,Canada,
20300,4398,Canada,
21318,14739,Canada,
11037,11014,Canada,
18570,14400,Canada,
19113,5494,Canada,
22785,13375,Canada,
22027,8195,Canada,
14574,2966,Canada,
19647,3176,Canada,
11651,19675,Canada,
14274,4222,Canada,
18089,7589,Canada,
28346,13758,Canada,
20082,6778,Canada,
25002,15665,Canada,
12193,5556,Canada,
27300,16853,Canada,
19640,4557,Canada,
24255,11023,Canada,
19750,13563,Canada,
21652,20347,Canada,
22882,4842,Canada,
11131,3003,Canada,
14586,19433,Canada,
16491,18211,Canada,
20478,17648,Canada,
16995,12170,Canada,
14760,17735,Canada,
21741,8044,Canada,
18603,3336,Canada,
16771,4731,Canada,
25265,12267,Canada,
21494,12731,Canada,
13944,18879,Canada,
15488,14698,Canada,
20375,19351,Canada,
17347,9441,Canada,
29340,19715,Canada,
19830,3344,Canada,
20746,8691,Canada,
22995,2651,Canada,
20330,17826,Canada,
11020,17128,Canada,
13709,18583,Canada,
15007,7089,Canada,
14867,3708,Canada,
18871,10155,Canada,
20186,5622,Canada,
22268,2801,Canada,
18968,16598,Canada,
21658,7235,Canada,
18065,11035,Canada,
28189,6379,Canada,
28779,20655,Canada,
13201,18985,Canada,
16005,16676,Canada,
21904,14245,Canada,
28025,7326,Canada,
25361,3414,Canada,
14118,12658,Canada,
22050,15176,Canada,
26512,8967,Canada,
11277,4855,Canada,
13720,17617,Canada,
18758,14280,Canada,
21431,3956,Canada,
16358,6033,Canada,
12183,12253,Canada,
22354,10525,Canada,
28767,9085,Canada,
20691,4996,Canada,
21412,5163,Canada,
23010,14923,Canada,
27632,14825,Canada,
24647,5656,Canada,
27672,18037,Canada,
15889,17147,Canada,
22366,6446,Canada,
28160,9149,Canada,
18549,9415,Canada,
18685,15368,Canada,
19642,9316,Canada,
27414,10969,Canada,
28000,9550,Canada,
20670,20357,Canada,
22114,4794,Canada,
28832,18962,Canada,
14504,11434,Canada,
26202,3436,Canada,
26474,8987,Canada,
17625,16876,Canada,
11738,5910,Canada,
23868,12798,Canada,
12086,12255,Canada,
29339,6938,Canada,
16123,2736,Canada,
27404,9997,Canada,
28176,9536,Canada,
18925,3447,Canada,
21305,17198,Canada,
20783,9397,Canada,
25100,2503,Canada,
29124,15709,Canada,
23682,11274,Canada,
24501,11824,Canada,
14330,18841,Canada,
11506,18984,Canada,
27071,18385,Canada,
17680,8228,Canada,
19648,11664,Canada,
28589,18371,Canada,
17858,13450,Canada,
27758,8497,Canada,
14459,14507,Canada,
23009,4468,Canada,
16012,19604,Canada,
13284,19457,Canada,
13853,5618,Canada,
19646,4729,Canada,
22144,7044,Canada,
27429,3086,Canada,
25347,20344,Canada,
26069,3526,Canada,
18950,19069,Canada,
22267,11737,Canada,
23267,14009,Canada,
14725,14939,Canada,
19000,8755,Canada,
20773,11284,Canada,
26456,14453,Canada,
27738,9817,Canada,
20188,7872,Canada,
19400,13316,Canada,
15402,15628,Canada,
20373,11166,Canada,
26686,6765,Canada,
15556,18259,Canada,
22079,10048,Canada,
11211,12549,Canada,
11300,13098,Canada,
16110,6904,Canada,
29266,4786,Canada,
16649,9469,Canada,
28363,8680,Canada,
20104,13042,Canada,
20656,13826,Canada,
24682,9097,Canada,
18811,5995,Canada,
11251,13411,Canada,
17147,9868,Canada,
29336,15152,Canada,
15748,6243,Canada,
23798,20377,Canada,
25062,10974,Canada,
14084,6187,Canada,
27437,9105,Canada,
14502,10590,Canada,
21284,15842,Canada,
15478,7593,Canada,
15816,11800,Canada,
24666,12297,Canada,
27415,12840,Canada,
20468,19313,Canada,
29230,20645,Canada,
13707,18118,Canada,
15157,16285,Canada,
19661,14788,Canada,
12781,19522,Canada,
18541,11944,Canada,
28169,15050,Canada,
18320,5480,Canada,
19746,3099,Canada,
23164,5760,Canada,
24496,10027,Canada,
27560,19654,Canada,
28101,15010,Canada,
28646,12006,Canada,
28850,19138,Canada,
16124,15119,Canada,
21691,18361,Canada,
26701,10682,Canada,
21759,11090,Canada,
23829,18393,Canada,
20669,19746,Canada,
21471,4665,Canada,
21272,19916,Canada,
23486,6699,Canada,
12895,11494,Canada,
15511,3405,Canada,
16996,11518,Canada,
18544,7378,Canada,
23283,3397,Canada,
26318,15560,Canada,
14578,16385,Canada,
23279,4220,Canada,
12939,5069,Canada,
12090,9974,Canada,
19224,3109,Canada,
14906,6155,Canada,
19014,16993,Canada,
21345,19714,Canada,
16763,12721,Canada,
22230,6850,Canada,
13366,18216,Canada,
24664,13884,Canada,
27739,10101,Canada,
21916,15656,Canada,
23498,17583,Canada,
12077,19942,Canada,
21614,18413,Canada,
24235,11413,Canada,
25332,5352,Canada,
11331,12526,Canada,
16758,6606,Canada,
23725,14315,Canada,
23513,7996,Canada,
28976,8190,Canada,
14359,13732,Canada,
14096,16644,Canada,
11698,17175,Canada,
21622,6523,Canada,
25048,3629,Canada,
25437,5245,Canada,
23583,11727,Canada,
27413,20553,Canada,
13268,9782,Canada,
17865,13586,Canada,
13179,15272,Canada,
27100,17254,Canada,
14119,8431,Canada,
16964,13277,Canada,
13065,10382,Canada,
15507,9724,Canada,
17867,3066,Canada,
25884,15619,Canada,
19217,16325,Canada,
26504,11104,Canada,
16121,20607,Canada,
19751,10898,Canada,
22041,9033,Canada,
24671,6755,Canada,
17400,12231,Canada,
20734,16095,Canada,
28659,7414,Canada,
14281,18672,Canada,
25925,19205,Canada,
16071,12164,Canada,
19554,7978,Canada,
18054,5435,Canada,
23134,11552,Canada,
11512,9713,Canada,
28261,3142,Canada,
16109,16039,Canada,
18392,19871,Canada,
23172,10718,Canada,
27752,6766,Canada,
29071,11683,Canada,
18077,19178,Canada,
14107,10730,Canada,
18407,3291,Canada,
11316,17567,Canada,
14633,14946,Canada,
21461,12684,Canada,
25209,11890,Canada,
18389,14516,Canada,
21613,5546,Canada,
22359,17958,Canada,
17481,19524,Canada,
11833,13361,Canada,
12783,7704,Canada,
27628,19859,Canada,
11740,10889,Canada,
29240,10928,Canada,
27643,6240,Canada,
14598,7269,Canada,
17126,2730,Canada,
18637,5733,Canada,
11823,9584,Canada,
17388,14564,Canada,
18557,10653,Canada,
28079,9664,Canada,
12140,12808,Canada,
19839,4493,Canada,
16800,9559,Canada,
19729,19971,Canada,
22893,11576,Canada,
23281,11686,Canada,
28292,11294,Canada,
14910,8803,Canada,
16020,5720,Canada,
17410,11200,Canada,
17686,5208,Canada,
18324,5342,Canada,
23363,6677,Canada,
26527,12813,Canada,
16132,9905,Canada,
12532,16396,Canada,
19844,19497,Canada,
22881,3778,Canada,
16841,16004,Canada,
13423,14395,Canada,
15526,7520,Canada,
22117,10047,Canada,
26350,10502,Canada,
11861,9939,Canada,
24967,19796,Canada,
29159,19494,Canada,
20760,5712,Canada,
27243,8870,Canada,
27562,3385,Canada,
27757,16000,Canada,
11642,20730,Canada,
23731,17379,Canada,
13760,14649,Canada,
15172,10679,Canada,
19829,4276,Canada,
14900,11378,Canada,
12760,14200,Canada,
20034,3818,Canada,
22019,19780,Canada,
14478,3967,Canada,
18644,17849,Canada,
11841,16376,Canada,
15878,5806,Canada,
17023,3998,Canada,
17482,3605,Canada,
24310,3317,Canada,
20070,15337,Canada,
23548,3374,Canada,
11019,5132,Canada,
16363,8327,Canada,
18677,5931,Canada,
22095,6901,Canada,
27060,13916,Canada,
16667,9505,Canada,
15334,10748,Canada,
16097,3460,Canada,
25992,3123,Canada,
12449,18485,Canada,
14455,9990,Canada,
26294,18867,Canada,
27613,7114,Canada,
29072,19519,Canada,
11091,4515,Canada,
20087,14522,Canada,
23376,7027,Canada,
23518,10268,Canada,
25016,5904,Canada,
18852,8033,Canada,
20740,19915,Canada,
15323,5013,Canada,
16731,11453,Canada,
12074,19144,Canada,
15874,17677,Canada,
18368,6250,Canada,
28302,6787,Canada,
13491,2703,Canada,
24663,9652,Canada,
17385,11323,Canada,
26461,8577,Canada,
12056,14312,Canada,
16959,13262,Canada,
25147,12367,Canada,
12431,3768,Canada,
15197,5375,Canada,
27022,18554,Canada,
17360,5780,Canada,
16764,17380,Canada,
15762,15838,Canada,
26692,11215,Canada,
26582,3847,Canada,
12945,3474,Canada,
24817,19399,Canada,
23879,9839,Canada,
20103,18362,Canada,
13486,9880,Canada,
27653,16231,Canada,
21332,9963,Canada,
16140,4318,Canada,
17373,6567,Canada,
14446,4532,Canada,
13918,6965,Canada,
21732,4686,Canada,
29042,4245,Canada,
11979,18663,Canada,
21501,12966,Canada,
29021,18363,Canada,
12097,16912,Canada,
15559,13709,Canada,
21742,8499,Canada,
23290,7129,Canada,
16772,9773,Canada,
18091,15018,Canada,
18785,8891,Canada,
19781,12766,Canada,
17036,10077,Canada,
11659,4118,Canada,
11888,5483,Canada,
19411,12644,Canada,
18081,9785,Canada,
25408,17405,Canada,
20318,9595,Canada,
24621,20337,Canada,
12032,18598,Canada,
26700,2859,Canada,
13474,11939,Canada,
16902,20364,Canada,
11253,17012,Canada,
28834,10678,Canada,
18642,11729,Canada,
22713,18917,Canada,
25101,3807,Canada,
24491,20643,Canada,
13303,17707,Canada,
14077,14350,Canada,
21631,15780,Canada,
25989,13487,Canada,
25845,16199,Canada,
15176,9606,Canada,
18090,4770,Canada,
23681,5158,Canada,
12986,11365,Canada,
28357,8566,Canada,
15879,18575,Canada,
17143,6651,Canada,
28161,3514,Canada,
28620,14723,Canada,
29341,15855,Canada,
18524,13658,Canada,
24759,9467,Canada,
21453,9095,Canada,
22080,9516,Canada,
24786,10283,Canada,
27756,8662,Canada,
29214,18956,Canada,
19223,9215,Canada,
26505,10540,Canada,
14332,9081,Canada,
20007,12597,Canada,
12916,2724,Canada,
22014,5659,Canada,
11619,10400,Canada,
13466,14005,Canada,
28260,15941,Canada,
28986,17110,Canada,
15175,10684,Canada,
20546,3294,Canada,
21656,13066,Canada,
25070,16813,Canada,
27208,6682,Canada,
15942,4804,Canada,
28624,13242,Canada,
18580,11862,Canada,
21710,7208,Canada,
23806,19366,Canada,
24773,19583,Canada,
12159,10134,Canada,
27259,7683,Canada,
18401,18763,Canada,
25340,14020,Canada,
29047,16580,Canada,
24995,8223,Canada,
17027,11719,Canada,
25188,5824,Canada,
27215,12536,Canada,
28575,13816,Canada,
21263,12210,Canada,
20084,15806,Canada,
20021,18130,Canada,
22265,15292,Canada,
23351,15285,Canada,
23476,4880,Canada,
12122,20071,Canada,
22976,5296,Canada,
14661,8652,Canada,
18756,11236,Canada,
26185,10245,Canada,
19704,15741,Canada,
14436,18358,Canada,
16370,16164,Canada,
20299,19081,Canada,
29154,13726,Canada,
21580,8657,Canada,
18236,18878,Canada,
19205,6349,Canada,
23385,14119,Canada,
16846,16064,Canada,
11212,9700,Canada,
11739,17109,Canada,
16666,3564,Canada,
20441,3958,Canada,
24744,9336,Canada,
24939,12657,Canada,
28626,10466,Canada,
14871,16693,Canada,
27400,13548,Canada,
19147,4242,Canada,
20182,7499,Canada,
20499,17983,Canada,
28669,16431,Canada,
26115,10030,Canada,
16643,3845,Canada,
11203,5463,Canada,
27014,5650,Canada,
25095,5273,Canada,
22983,3257,Canada,
26495,10374,Canada,
22889,20405,Canada,
27420,16011,Canada,
27062,4250,Canada,
22008,11955,Canada,
19150,3232,Canada,
15847,4248,Canada,
19817,20731,Canada,
24730,18608,Canada,
28130,18776,Canada,
18116,5727,Canada,
27099,18283,Canada,
21276,13872,Canada,
14745,17498,Canada,
17411,20483,Canada,
17657,17288,Canada,
19118,4705,Canada,
16952,17432,Canada,
19823,3975,Canada,
26533,4436,Canada,
28272,6084,Canada,
19645,15352,Canada,
17372,12627,Canada,
23208,8404,Canada,
26176,5411,Canada,
27085,18040,Canada,
27441,6194,Canada,
16955,15016,Canada,
18363,14313,Canada,
20341,18458,Canada,
12444,9685,Canada,
26076,7542,Canada,
12959,9938,Canada,
21148,19273,Canada,
27451,5702,Canada,
17539,11306,Canada,
21352,20727,Canada,
25971,10410,Canada,
17026,5171,Canada,
18884,15444,Canada,
23137,20277,Canada,
11507,2661,Canada,
11660,7290,Canada,
16365,11003,Canada,
16906,7198,Canada,
28342,19200,Canada,
13095,5165,Canada,
24309,17823,Canada,
25999,18793,Canada,
29247,8230,Canada,
13660,17863,Canada,
16366,7507,Canada,
19988,5147,Canada,
19862,12246,Canada,
21618,16415,Canada,
24824,7602,Canada,
27454,6736,Canada,
27724,18492,Canada,
29209,15632,Canada,
13144,19997,Canada,
18749,19283,Canada,
21582,9555,Canada,
28046,9130,Canada,
13101,15235,Canada,
11505,19853,Canada,
28354,4698,Canada,
12928,10582,Canada,
18795,5965,Canada,
14387,7195,Canada,
17551,19406,Canada,
19855,18222,Canada,
13706,20587,Canada,
20280,18788,Canada,
26095,7994,Canada,
16717,9624,Canada,
15564,13743,Canada,
17422,16150,Canada,
24627,15704,Canada,
11510,4361,Canada,
19116,6472,Canada,
14606,3004,Canada,
14640,10300,Canada,
23022,7217,Canada,
11502,14431,Canada,
15846,13340,Canada,
17483,16249,Canada,
14597,15426,Canada,
22996,5139,Canada,
21400,16179,Canada,
21621,15568,Canada,
22232,7951,Canada,
22247,17977,Canada,
23074,19154,Canada,
21339,3413,Canada,
23070,11292,Canada,
14582,15460,Canada,
17654,6800,Canada,
13908,20222,Canada,
28092,10854,Canada,
24986,7531,Canada,
14632,6275,Canada,
11802,12326,Canada,
22128,7333,Canada,
12710,4525,Canada,
14110,12964,Canada,
19802,8348,Canada,
27428,7793,Canada,
28802,9917,Canada,
27191,18131,Canada,
11132,8490,Canada,
27522,9948,Canada,
18055,12853,Canada,
23397,7527,Canada,
18926,5493,Canada,
13743,11225,Canada,
15974,4656,Canada,
18875,14093,Canada,
19541,2775,Canada,
19847,9368,Canada,
20500,20736,Canada,
15566,5502,Canada,
18855,6171,Canada,
21336,15912,Canada,
28608,14710,Canada,
13719,16457,Canada,
28248,16763,Canada,
15378,14304,Canada,
14886,2883,Canada,
26482,10681,Canada,
12154,10279,Canada,
18390,4169,Canada,
22097,17932,Canada,
12919,16521,Canada,
13920,2994,Canada,
18821,14955,Canada,
19525,13046,Canada,
23673,11952,Canada,
24649,5497,Canada,
28129,6630,Canada,
22732,16059,Canada,
12114,14738,Canada,
13289,7608,Canada,
16220,19177,Canada,
18595,4645,Canada,
26051,18762,Canada,
21777,13009,Canada,
13345,13469,Canada,
11330,17961,Canada,
14078,6570,Canada,
23865,14136,Canada,
13143,12288,Canada,
29176,15630,Canada,
11530,18892,Canada,
23567,4427,Canada,
11640,11577,Canada,
14416,13089,Canada,
16654,2626,Canada,
23552,5563,Canada,
16721,14276,Canada,
27283,14643,Canada,
12182,8145,Canada,
21577,2675,Canada,
25093,12510,Canada,
13756,10413,Canada,
21480,2777,Canada,
26235,7869,Canada,
21446,13497,Canada,
